Title_WeeklyReportSmall	Relatório Semanal
Wasteland_Button_CancelQuest	CHAMAR DE VOLTA
Wasteland_Button_ResumeQuest	RETOMAR MISSÃO
Wasteland_Button_StartQuest	ENTRAR!
Wasteland_Cant_Send	Você não pode enviar este Habitante ao Ermo agora.
Wasteland_Collect_Items	Coletar
Wasteland_Dead	O Habitante morreu no Ermo.
Wasteland_Dead_SurpriseQuest	O Habitante morreu explorando um local no Ermo.
Wasteland_DwellerRevived	Estou vivo!
Wasteland_DwellerRevived2	De volta à ativa!
Wasteland_DwellerRevived3	Não dá pra segurar um bom Habitante!
Wasteland_DwellerRevived4	Os boatos sobre a minha morte foram muito exagerados!
Wasteland_DwellerRevived5	Ahhh! Bem melhor!
Wasteland_ForRadiation	para a Radiação
Wasteland_Found	encontrou
Wasteland_Found_Nuka	Encontrou {0}.
Wasteland_Full	Você atingiu o número máximo de Habitantes permitidos no Ermo!
Wasteland_Got	recebeu
Wasteland_Got_Exp	Ganhou {0} de XP
Wasteland_GotDamage	sofreu um dano de
Wasteland_Intro01	Acho que esta será uma boa aventura
Wasteland_Intro02	Estou muito animado
Wasteland_Intro03	Espero encontrar itens maravilhosos
Wasteland_Inventory_Full	É o máximo que consigo carregar. Melhor voltar e mostrar ao Supervisor o que encontrei.
Wasteland_Item_QuestClue	Missão
Wasteland_ItemCycleLegendary_03	Uau! Encontrei um(a) {0} dentro de um baú de metal!
Wasteland_ItemCycleNormal_01	Encontrei um armário contendo um(a) {0}.
Wasteland_ItemCycleNormalPet_01	Resgatei um(a) {0} de uma armadilha de Saqueadores e agora está me seguindo.
Wasteland_ItemCycleRare_02	Que sorte! Encontrei um(a) {0} largado no chão!
Wasteland_ItemCycleRarePet_02	Um(a) {0} apareceu e me salvou de cair num buraco! Melhor levar comigo pra cuidar das minhas costas.
Wasteland_Level_Up	Subi de nível!
Wasteland_Quest_RemoveAll	REMOVER TODOS
Wasteland_Quest_Retry	TENTAR MISSÃO DE NOVO
Wasteland_Recall	CHAMAR DE VOLTA
Wasteland_RemoveDeadDweller	REMOVER
Wasteland_Return_To_Explore	EXPLORAR
Wasteland_ReviveDeadDweller	REVIVER
Wasteland_ReviveDeadDweller_And_Retry	REVIVER TODOS E TENTAR DE NOVO
Wasteland_TeamReturned	Voltei do Ermo!
Wasteland_TeamSent	Expedição ao Ermo iniciada!
Wasteland_Title_Exploring	Explorando o Ermo
Wasteland_Title_Leaving_Vault	Saindo do Vault
Wasteland_Title_Ret_To_Vault	Voltando ao Vault
Wasteland_Title_Returned	Voltou ao Vault
Wasteland_Use_Radaway	Usei um RadAway. Isso deve ajudar com a radiação.
Wasteland_Use_Stimpack	Usei um Stimpak. Ahhh. Bem melhor.
Wasteland_ExteriorName_Default	Padrão
Wasteland_ExteriorName_NewVegas	New Vegas
Wasteland_ExteriorName_NewVegasNight	Strip de New Vegas
Wasteland_ExteriorName_Xmas	Festivo
Wasteland_ExteriorItem_Title	ERMO
Wasteland_ExteriorItem_SubTitle	Personalizar Tema do Ermo
Title_SeasonPass	PASSE DE TEMPORADA
Title_SeasonPass_Premium	PASSE PREMIUM
Title_SeasonVaults	VAULTS EXPERIMENTAIS
Title_SeasonTime	{0} DIAS {1} HORAS
Title_NewSeasonVault	NOVO VAULT EXPERIMENTAL
Theme_ShortName_Exterior	Tema do Exterior
Theme_ShortName_Workshop	Tema da Oficina
Wasteland_ExteriorName_Enclave	Base Móvel do Enclave
Theme_Name_EnclaveCafeteria	Refeitório do Enclave
Theme_Name_EnclaveLivingQuarters	Alojamento do Enclave
Theme_ShortName_Enclave	Enclave
Theme_Name_Lucky38Penthouse_LivingQuarters	Cobertura do Lucky 38
Theme_ShortName_NukaColaPlant	Tema da Fábrica de Nuka-Cola
Theme_ShortName_LivingQuarters	Tema do Alojamento
Pet_Description_cyberdog_l	Aprimorado ciberneticamente para ser o melhor amigo do homem.
Stats_PetBreeds_DefaultFloatingDrone	Drones Alienígenas
Button_NotInThisVault	NESTE VAULT NÃO
Wasteland_ExteriorName_Ultracite	Terra dos Calcinados
Title_Leaderboard_Toggle_Android	Ativar compartilhamento de dados de placar com o Google Play
Title_Leaderboard_Toggle_IOS	Ativar compartilhamento de dados de placar com o Game Center
Title_Usage_Data_Toggle	Ajude-nos a melhorar o app compartilhando dados anônimos de uso.
Wasteland_ExteriorName_Concord	Concord
Button_DontShowAgain	Não Mostrar Novamente
QuestLoc_12PointBuck_QuestName	Cervo de 12 Pontas
QuestLoc_12PointBuck_QuestShortDescription	Mate a Garra Mortal Alfa.
QuestLoc_ACryforHelp_QuestName	Um Pedido de Socorro
QuestLoc_ACryforHelp_QuestShortDescription	Alguém num Posto Red Rocket está pedindo ajuda.
QuestLoc_ADeliciousTrailofDanger_QuestName	Uma Trilha Deliciosa de Perigo!
QuestLoc_ADeliciousTrailofDanger_QuestShortDescription	Siga o rastro do Gobbler até a fábrica da Blamco.
QuestLoc_AgainstTheOdds_QuestName	Contra Todas as Probabilidades
QuestLoc_AgainstTheOdds_QuestShortDescription	Aniquile os Psycho 77.
QuestLoc_AGatheringofGhouls_QuestName	Um Encontro de Carniçais
QuestLoc_AGatheringofGhouls_QuestShortDescription	Enfrente um Reluzente e seus lacaios Carniçais.
QuestLoc_AimfortheHead_QuestName	Mire na Cabeça!
QuestLoc_AimfortheHead_QuestShortDescription	Mate o Reluzente.
QuestLoc_ALaborofLove_QuestName	Um Trabalho de Amor
QuestLoc_ALaborofLove_QuestShortDescription	Limpe uma caverna em preparação para um casamento.
QuestLoc_AllSalesFinal_QuestName	Vendas Não Têm Troca
QuestLoc_AllSalesFinal_QuestShortDescription	Recupere ingredientes do Super-Duper Mart infestado.
QuestLoc_AllsFairinLoveandNuclearWar_QuestName	No Amor e na Guerra Nuclear Vale Tudo
QuestLoc_AllsFairinLoveandNuclearWar_QuestShortDescription	Viaje a um Vault próximo para achar um par em potencial.
QuestLoc_AllWorkandNoPlay_QuestName	Só Trabalho e Nenhuma Diversão
QuestLoc_AllWorkandNoPlay_QuestShortDescription	Resgate o Supervisor Chang dos Saqueadores do Rubarb.
QuestLoc_AMaptotheStars_QuestName	Um Mapa para as Estrelas
QuestLoc_AMaptotheStars_QuestShortDescription	Fale com o Supervisor do Vault 404 sobre o New Bugle.
QuestLoc_ANiceGhoulLikeYou_QuestName	Um Carniçal Legal Como Você
QuestLoc_ANiceGhoulLikeYou_QuestShortDescription	Dê uma olhada num posto Red Rocket atrás de peças.
QuestLoc_AnimalRescue_QuestName	Resgate de Animais
QuestLoc_AnimalRescue_QuestShortDescription	Encontre os animais perdidos.
QuestLoc_AnybodyHome_QuestName	Tem Alguém em Casa?
QuestLoc_AnybodyHome_QuestShortDescription	Você encontrou uma Cabana no Ermo.
QuestLoc_APaleImitation_QuestName	Uma Pálida Imitação
QuestLoc_APaleImitation_QuestShortDescription	Investigue um Vault misterioso e novinho em folha.
QuestLoc_APoorlyThoughtOutPlan_QuestName	Um Plano Mal Pensado
QuestLoc_APoorlyThoughtOutPlan_QuestShortDescription	Mate os Saqueadores e a Garra Mortal deles.
QuestLoc_AquaNukaCola_QuestName	Aqua Nuka-Cola
QuestLoc_AquaNukaCola_QuestShortDescription	Limpe o acampamento de Saqueadores para os colonos nos escritórios da Vault-Tec.
QuestLoc_Aquaschema_QuestName	Aqua-esquema
QuestLoc_Aquaschema_QuestShortDescription	Volte aos escritórios da Vault-Tec.
QuestLoc_ARefreshingRescue_QuestName	Um Resgate Refrescante
QuestLoc_ARefreshingRescue_QuestShortDescription	Resgate Bottle & Cappy da Fábrica da Nuka-Cola.
QuestLoc_ArghMatey_QuestName	Arrr, Marujo!
QuestLoc_ArghMatey_QuestShortDescription	Encontre um Papagaio.
QuestLoc_ArmsRace_QuestName	Corrida Armamentista
QuestLoc_ArmsRace_QuestShortDescription	Salve o armeiro dos Carniçais Ferais.
QuestLoc_ASettlerNeedsYourHelp_QuestName	Um Colono Precisa da Sua Ajuda
QuestLoc_ASettlerNeedsYourHelp_QuestShortDescription	Encontre Preston Garvey no Hospital Kendall.
QuestLoc_ASpecialBrand_QuestName	Uma Marca Especial
QuestLoc_ASpecialBrand_QuestShortDescription	Estávamos numa festa num Armazém antigo! Talvez haja pistas lá...
QuestLoc_Astronomical_QuestName	Agressão Astronômica
QuestLoc_Astronomical_QuestShortDescription	Impeça o líder da RNC de usar a arma.
QuestLoc_Astronomical_QuestObjective	Detenha o líder da RNC.
QuestLoc_AtDeathsDoor_QuestName	À Beira da Morte
QuestLoc_AtDeathsDoor_QuestShortDescription	Mate a Morte, o último Cavaleiro.
QuestLoc_AThirstforAdventure_QuestName	Sede de Aventura
QuestLoc_AThirstforAdventure_QuestShortDescription	Siga o caminho de Paula Plumbkin até a antiga Fábrica de Nuka-Cola.
QuestLoc_AWinningSeason_QuestName	Uma Temporada Vencedora
QuestLoc_AWinningSeason_QuestShortDescription	Será que uma Garra Mortal Alfa pegou o Treinador?
QuestLoc_BacktotheOutfield_QuestName	De Volta ao Campo
QuestLoc_BacktotheOutfield_QuestShortDescription	Procure o Treinador no Vault 428.
QuestLoc_BeanballtotheFace_QuestName	Bolada na Cara!
QuestLoc_BeanballtotheFace_QuestShortDescription	Encontre a Camisa de Beisebol do Rackie Jobinson.
QuestLoc_BeatReporting_QuestName	Reportagem na Veia
QuestLoc_BeatReporting_QuestShortDescription	Visite os escritórios da Weekly Exposition.
QuestLoc_BewareofOverdog_QuestName	Cuidado com o Over-dog!
QuestLoc_BewareofOverdog_QuestShortDescription	Vá ao Vault 850 e encontre o Supervisor.
QuestLoc_BigTrouble_QuestName	Encrenca Grande
QuestLoc_BigTrouble_QuestShortDescription	Elimine a Garra Mortal Alfa à espreita no Posto Red Rocket.
QuestLoc_Blackout_QuestName	Apagão
QuestLoc_Blackout_QuestShortDescription	Jack, o filho do Supervisor, sumiu depois de uma festa de Ano Novo maluca!
QuestLoc_BoogieWoogieBugleBoy_QuestName	Boogie Woogie Bugle Boy
QuestLoc_BoogieWoogieBugleBoy_QuestShortDescription	Encontre o Bugle Boy.
QuestLoc_BottlecapBlues_QuestName	Blues da Tampinha
QuestLoc_BottlecapBlues_QuestShortDescription	Rastreie os sequestradores de Bottle & Cappy.
QuestLoc_BountyBash_QuestName	Recompensa: Bash
QuestLoc_BountyBash_QuestShortDescription	Derrote o Chefe Saqueador Bash e reivindique sua recompensa!
QuestLoc_BountyButcher_QuestName	Recompensa: Butcher
QuestLoc_BountyButcher_QuestShortDescription	Elimine a Garra Mortal Alfa conhecida como "Butcher" para receber a recompensa!
QuestLoc_BountyOlOneEye_QuestName	Recompensa: 'Ol One-Eye
QuestLoc_BountyOlOneEye_QuestShortDescription	Ajude o 'Ol One-Eye a deixar este mundo e receba sua recompensa!
QuestLoc_BountyShiner_QuestName	Recompensa: Shiner
QuestLoc_BountyShiner_QuestShortDescription	Derrote o Reluzente conhecido como Shiner e reivindique sua recompensa!
QuestLoc_BountySnips_QuestName	Recompensa: Snips
QuestLoc_BountySnips_QuestShortDescription	Extermine o Radscorpion Reluzente conhecido como "Snips" e reivindique a recompensa pela carapaça dele!
QuestLoc_BountyYak_QuestName	Recompensa: Yak
QuestLoc_BountyYak_QuestShortDescription	Derrote a Rainha dos Ratos-toupeira conhecida como Yak e reivindique sua recompensa!
QuestLoc_BreakingalltheRecords_QuestName	Quebrando Todos os Recordes
QuestLoc_BreakingalltheRecords_QuestShortDescription	Encontre a Camisa de Beisebol do Rackie Jobinson.
QuestLoc_Broadsides_QuestName	Broadsides
QuestLoc_Broadsides_QuestShortDescription	Descubra sobre o New Boston Bugle.
QuestLoc_BugHunt_QuestName	Caça aos Insetos
QuestLoc_BugHunt_QuestShortDescription	Mate a Radbarata Reluzente na fábrica.
QuestLoc_Burnout_QuestName	Esgotamento
QuestLoc_Burnout_QuestShortDescription	Toque fogo num ninho de Ratos-toupeira irritantes.
QuestLoc_ByHookorbyCook_QuestName	Por Bem ou por Mau Cozimento
QuestLoc_ByHookorbyCook_QuestShortDescription	Mate o chef renegado.
QuestLoc_CabinFever_QuestName	Febre da Cabana
QuestLoc_CabinFever_QuestShortDescription	Investigue sons estranhos vindo de uma cabana abandonada.
QuestLoc_CabinWithoutTheWoods_QuestName	A Cabana Sem a Floresta
QuestLoc_CabinWithoutTheWoods_QuestShortDescription	Elimine os Carniçais na Cabana Abandonada.
QuestLoc_CanineRecovery_QuestName	Resgate Canino
QuestLoc_CanineRecovery_QuestShortDescription	Procure o Bigsby no antigo armazém.
QuestLoc_CantStopTheSignal_QuestName	Não Dá pra Parar o Sinal
QuestLoc_CantStopTheSignal_QuestShortDescription	Investigue uma transmissão de rádio estranha.
QuestLoc_CapsRun_QuestName	Corrida das Cápsulas
QuestLoc_CapsRun_QuestShortDescription	Encontre o esconderijo de Cápsulas.
QuestLoc_CapturedCritter_QuestName	Bichinho Capturado
QuestLoc_CapturedCritter_QuestShortDescription	Salve um Pet perdido de uns Carniçais famintos.
QuestLoc_CheapBeerintheBleacherSeats_QuestName	Cerveja Barata na Arquibancada
QuestLoc_CheapBeerintheBleacherSeats_QuestShortDescription	Encontre a Camisa de Beisebol do Rackie Jobinson.
QuestLoc_CheerfortheGhouls_QuestName	Anime os Carniçais
QuestLoc_CheerfortheGhouls_QuestShortDescription	Espalhe a alegria do Natal!
QuestLoc_CheesePlease_QuestName	Queijo, Por Favor!
QuestLoc_CheesePlease_QuestShortDescription	Obtenha queijo processado da fábrica abandonada.
QuestLoc_ChooChoo_QuestName	Piuí-Piuí!
QuestLoc_ChooChoo_QuestShortDescription	Envie um Habitante solitário com um Rifle Ferroviário para causar o caos!
QuestLoc_ChristmasattheRaiderCamp_QuestName	Natal no Acampamento dos Saqueadores
QuestLoc_ChristmasattheRaiderCamp_QuestShortDescription	Espalhe a alegria do Natal!
QuestLoc_CleanUpOnAisleFive_QuestName	Limpeza no Corredor Cinco
QuestLoc_CleanUpOnAisleFive_QuestShortDescription	Mate o Chefe Saqueador no Super Duper Mart.
QuestLoc_ClearingAPath_QuestName	Abrindo Caminho
QuestLoc_ClearingAPath_QuestShortDescription	Dê apoio de fogo na fábrica de peças de máquinas.
QuestLoc_CollateralMurder_QuestName	Assassinato Colateral
QuestLoc_CollateralMurder_QuestShortDescription	Encontre o primeiro grupo de colonos a ser atacado por Saqueadores.
QuestLoc_CollectorsEdition_QuestName	Edição de Colecionador
QuestLoc_CollectorsEdition_QuestShortDescription	Recupere um Mr. Handy novinho em folha dos Saqueadores.
QuestLoc_ConferenceontheMound_QuestName	Conferência no Montinho
QuestLoc_ConferenceontheMound_QuestShortDescription	Encontre a Camisa de Beisebol do Rackie Jobinson.
QuestLoc_CoveringAlltheBases_QuestName	Cobrindo Todas as Bases
QuestLoc_CoveringAlltheBases_QuestShortDescription	Procure mais longe pelo Treinador e pela Camisa.
QuestLoc_CoveWatch_QuestName	CoveWatch!
QuestLoc_CoveWatch_QuestShortDescription	Testes para um programa de TV, ou armadilha? Provavelmente armadilha.
QuestLoc_CrimeSceneInvestigation_QuestName	Investigação da Cena do Crime
QuestLoc_CrimeSceneInvestigation_QuestShortDescription	Procure pistas sobre a Morte no Vault 672.
QuestLoc_CrossingPaths_QuestName	Caminhos que se Cruzam
QuestLoc_CrossingPaths_QuestShortDescription	Dê apoio de fogo à Paladina-Estrela Cross.
QuestLoc_DartofHarkness_QuestName	O Dardo de Harkness
QuestLoc_DartofHarkness_QuestShortDescription	Encontre-se com o chefe de segurança Harkness.
QuestLoc_DaysGoneBye_QuestName	Dias que se Foram
QuestLoc_DaysGoneBye_QuestShortDescription	Vasculhe os escritórios da Vault-Tec por informações sobre o Vault 31.
QuestLoc_DeathandDenial_QuestName	Morte e Negação
QuestLoc_DeathandDenial_QuestShortDescription	Resolva um mistério de assassinato.
QuestLoc_DeathRevealed_QuestName	A Morte Revelada?
QuestLoc_DeathRevealed_QuestShortDescription	Descubra a verdade sobre a Morte com o Supervisor do Vault 144!
QuestLoc_DenofThieves_QuestName	Covil de Ladrões
QuestLoc_DenofThieves_QuestShortDescription	Recupere os suprimentos roubados dos Saqueadores.
QuestLoc_DibsattheRedRocket_QuestName	Primeiro no Red Rocket
QuestLoc_DibsattheRedRocket_QuestShortDescription	Vasculhe o Red Rocket atrás de sucata útil.
QuestLoc_DiplomaticMission_QuestName	Missão Diplomática!
QuestLoc_DiplomaticMission_QuestShortDescription	Envie uma equipe de Traje Formal para conversar com um assentamento.
QuestLoc_DivideandConquer_QuestName	Dividir para Conquistar
QuestLoc_DivideandConquer_QuestShortDescription	Derrote os Anjos de Euler.
QuestLoc_Dog_QuestName	Codinome: DOG
QuestLoc_Dog_QuestShortDescription	Investigue sons estranhos no Red Rocket.
QuestLoc_Dog_QuestObjective	Encontre um novo amigo...
QuestLoc_DogGone_QuestName	Cão Sumido
QuestLoc_DogGone_QuestShortDescription	Salve um cãozinho sequestrado de um bando de Saqueadores.
QuestLoc_DogShelter_QuestName	Abrigo de Cães
QuestLoc_DogShelter_QuestShortDescription	Resgate o Fido dos Carniçais.
QuestLoc_DogsofWar_QuestName	Cães de Guerra
QuestLoc_DogsofWar_QuestShortDescription	Fale com o Three Dog sobre os Cavaleiros do Apocalipse.
QuestLoc_DoitfortheBatBoy_QuestName	Faça pelo Gandula!
QuestLoc_DoitfortheBatBoy_QuestShortDescription	Encontre a Camisa de Beisebol do Rackie Jobinson.
QuestLoc_DrivingtheSnakesOut_QuestName	Expulsando as Cobras
QuestLoc_DrivingtheSnakesOut_QuestShortDescription	Derrote um bando de Saqueadores hostis a ruivos.
QuestLoc_DuoofDestructionAlphaDeathclaws_QuestName	Dupla da Destruição: Garras Mortais Alfa
QuestLoc_DuoofDestructionAlphaDeathclaws_QuestShortDescription	Abata um par furioso de Garras Mortais Alfa!
QuestLoc_DuoofDestructionGlowingOnex2_QuestName	Dupla da Destruição: Reluzente (x2!)
QuestLoc_DuoofDestructionGlowingOnex2_QuestShortDescription	Abata o par de Reluzentes na antiga fábrica de Núcleos de Fusão!
QuestLoc_DuoofDestructionGlowingRadroaches_QuestName	Dupla da Destruição: Radbaratas Reluzentes
QuestLoc_DuoofDestructionGlowingRadroaches_QuestShortDescription	Extermine o par de Radbaratas Reluzentes nos Apartamentos Nuclear Arms!
QuestLoc_DuoofDestructionGlowingRadscorpions_QuestName	Dupla da Destruição: Radscorpions Reluzentes
QuestLoc_DuoofDestructionGlowingRadscorpions_QuestShortDescription	Extermine os dois Radscorpions Reluzentes no Vault 512!
QuestLoc_DuoofDestructionMoleRatBroodMothers_QuestName	Dupla da Destruição: Rainhas dos Ratos-toupeira
QuestLoc_DuoofDestructionMoleRatBroodMothers_QuestShortDescription	Elimine as duas Rainhas dos Ratos-toupeira na antiga fábrica de ração!
QuestLoc_ESterEggHunt_QuestName	Caça aos Ovos de E-ster
QuestLoc_ESterEggHunt_QuestShortDescription	Descubra mais sobre a suposta bomba nuclear.
QuestLoc_ESterisComing_QuestName	A E-ster Está Chegando
QuestLoc_ESterisComing_QuestShortDescription	Ajude os Filhos de Átomo a recuperar um artefato antigo.
QuestLoc_ExpressCheckout_QuestName	Caixa Rápido
QuestLoc_ExpressCheckout_QuestShortDescription	Limpe o Super-Duper Mart.
QuestLoc_ExtremePrejudice_QuestName	Preconceito Extremo
QuestLoc_ExtremePrejudice_QuestShortDescription	Elimine um Supervisor de Vault hostil.
QuestLoc_FactoryFloorofFear_QuestName	Chão de Fábrica do Medo
QuestLoc_FactoryFloorofFear_QuestShortDescription	Explore uma área industrial perigosa.
QuestLoc_FamilyMatters_QuestName	Assuntos de Família
QuestLoc_FamilyMatters_QuestShortDescription	Você descobriu uma Cabana antiga lá no Ermo.
QuestLoc_FashionStatement_QuestName	Declaração de Moda
QuestLoc_FashionStatement_QuestShortDescription	Você topou com um Red Rocket antigo!
QuestLoc_Filly_QuestName	Só Pancadaria, Sem Frescura
QuestLoc_Filly_QuestShortDescription	Liberte o povo de Filly.
QuestLoc_Filly_QuestObjective	Expulse os Saqueadores para a Ma June.
QuestLoc_Firestarter_QuestName	Incendiário
QuestLoc_Firestarter_QuestShortDescription	Envie um Habitante solitário com um Lança-chamas para causar o caos!
QuestLoc_FirstDown_QuestName	Primeira Descida
QuestLoc_FirstDown_QuestShortDescription	Ajude o colono perdido.
QuestLoc_FollowingHisFirstSteps_QuestName	Seguindo Seus Primeiros Passos
QuestLoc_FollowingHisFirstSteps_QuestShortDescription	Procure pistas da localização de Preston Garvey.
QuestLoc_FonsVivus_QuestName	Fons Vivus
QuestLoc_FonsVivus_QuestShortDescription	Saiba mais sobre a água mágica de que as pessoas estão falando.
QuestLoc_FoodFight_QuestName	Guerra de Comida!
QuestLoc_FoodFight_QuestShortDescription	Elimine os Saqueadores no Super-Duper Mart.
QuestLoc_FriendlySettlement_QuestName	Assentamento Amigável!
QuestLoc_FriendlySettlement_QuestShortDescription	Envie seus Habitantes para ajudar um assentamento amigável próximo.
QuestLoc_GameofVaults_QuestName	Game of Vaults
QuestLoc_GameofVaults_QuestShortDescription	Mate o Dragão (Garra Mortal).
QuestLoc_GameShowGauntletA_QuestName	Desafio do Programa de Auditório
QuestLoc_GameShowGauntletA_QuestShortDescription	Jogue para vencer!
QuestLoc_GameShowGauntletB_QuestName	Desafio do Programa de Auditório
QuestLoc_GameShowGauntletB_QuestShortDescription	Jogue para vencer!
QuestLoc_GameShowGauntletC_QuestName	Desafio do Programa de Auditório
QuestLoc_GameShowGauntletC_QuestShortDescription	Jogue para vencer!
QuestLoc_GameShowGauntletD_QuestName	Desafio do Programa de Auditório
QuestLoc_GameShowGauntletD_QuestShortDescription	Jogue para vencer!
QuestLoc_GameShowGauntletE_QuestName	Desafio do Programa de Auditório
QuestLoc_GameShowGauntletE_QuestShortDescription	Jogue para vencer!
QuestLoc_GameShowGauntletF_QuestName	Desafio do Programa de Auditório
QuestLoc_GameShowGauntletF_QuestShortDescription	Jogue para vencer!
QuestLoc_GameShowGauntletGlobal_QuestName	Desafio do Programa de Auditório
QuestLoc_GameShowGauntletGlobal_QuestShortDescription	Jogue para vencer!
QuestLoc_GasNGo_QuestName	Abasteça e Vá
QuestLoc_GasNGo_QuestShortDescription	Elimine o Saqueador no Red Rocket.
QuestLoc_GetchaPeanutsHere_QuestName	Amendoim Aqui, Ó!
QuestLoc_GetchaPeanutsHere_QuestShortDescription	Encontre a Camisa de Beisebol do Rackie Jobinson.
QuestLoc_GetinLine_QuestName	Entre na Fila
QuestLoc_GetinLine_QuestShortDescription	Lute contra os Saqueadores no Super-Duper Mart.
QuestLoc_Getting Started_QuestName	Primeiros Passos
QuestLoc_Getting Started_QuestShortDescription	Mate a Radbarata Reluzente e complete seu treinamento.
QuestLoc_Ghooooooooooooooooooul_QuestName	Carniçaaaaaaaaaaal!
QuestLoc_Ghooooooooooooooooooul_QuestShortDescription	Explore as ruínas do Vault 93.
QuestLoc_GhoulInBlack_QuestName	Carniçal de Preto
QuestLoc_GhoulInBlack_QuestShortDescription	Veja o que está causando confusão no cemitério.
QuestLoc_GhoulInBlack_QuestObjective	Veja o que está causando confusão no cemitério.
QuestLoc_GhostlyGag_QuestName	Pegadinha Fantasmagórica
QuestLoc_GhostlyGag_QuestShortDescription	Hora de assustar uns Saqueadores.
QuestLoc_GivemeLibertyandorDeath_QuestName	Liberdade e/ou Morte
QuestLoc_GivemeLibertyandorDeath_QuestShortDescription	Descubra a localização do Vault 144, lar dos cultistas da Morte.
QuestLoc_GobbleGobbler_QuestName	Glu-glu, Gobbler!
QuestLoc_GobbleGobbler_QuestShortDescription	Investigue os avistamentos do Gobbler.
QuestLoc_GoWest_QuestName	Vá para o Oeste
QuestLoc_GoWest_QuestShortDescription	Peça conselhos sobre o Vault 31 ao Herb Vest.
QuestLoc_GroomforDoubt_QuestName	Noivo em Apuros
QuestLoc_GroomforDoubt_QuestShortDescription	Resgate um noivo desaparecido dos Saqueadores.
QuestLoc_GuardianoftheWastes:Deathclaws_QuestName	Guardião do Ermo: Garras Mortais!
QuestLoc_GuardianoftheWastes:Deathclaws_QuestShortDescription	Extermine as Garras Mortais.
QuestLoc_GuardianoftheWastes:FeralGhouls_QuestName	Guardião do Ermo: Carniçais Ferais!
QuestLoc_GuardianoftheWastes:FeralGhouls_QuestShortDescription	Não tenha piedade dos Carniçais Ferais.
QuestLoc_GuardianoftheWastes:MoleRats_QuestName	Guardião do Ermo: Ratos-toupeira!
QuestLoc_GuardianoftheWastes:MoleRats_QuestShortDescription	Livre-se desses Ratos-toupeira irritantes.
QuestLoc_GuardianoftheWastes:Radroaches_QuestName	Guardião do Ermo: Radbaratas!
QuestLoc_GuardianoftheWastes:Radroaches_QuestShortDescription	Limpe o ninho de Radbaratas.
QuestLoc_GuardianoftheWastes:Radscorpions_QuestName	Guardião do Ermo: Radscorpions!
QuestLoc_GuardianoftheWastes:Radscorpions_QuestShortDescription	Erradique os Radscorpions.
QuestLoc_HalfFullHalfEmpty_QuestName	Meio Cheio, Meio Vazio
QuestLoc_HalfFullHalfEmpty_QuestShortDescription	Encontre mais informações sobre a água mágica na antiga fábrica da RobCo.
QuestLoc_HaveGunWillTravel_QuestName	Tem Arma, Vai Viajar
QuestLoc_HaveGunWillTravel_QuestShortDescription	Descubra o destino dos Brutos do Maxson.
QuestLoc_Headshots_QuestName	Tiros na Cabeça
QuestLoc_Headshots_QuestShortDescription	Descubra mais sobre o New Boston Bugle.
QuestLoc_HeatoftheKnight_QuestName	No Calor do Cavaleiro
QuestLoc_HeatoftheKnight_QuestShortDescription	Apoie a Irmandade nos Escritórios Corporativos da RobCo.
QuestLoc_HeresthePitch_QuestName	Aí Vai o Arremesso...
QuestLoc_HeresthePitch_QuestShortDescription	Encontre a Camisa de Beisebol do Rackie Jobinson.
QuestLoc_HerestoYouRackieJobinson_QuestName	Um Brinde a Você, Rackie Jobinson
QuestLoc_HerestoYouRackieJobinson_QuestShortDescription	Fim do 9º inning! Vá ao Vestiário e pegue aquela Camisa!
QuestLoc_HighSteaks_QuestName	Apostas Altas
QuestLoc_HighSteaks_QuestShortDescription	Leve carne de Garra Mortal de volta ao chef.
QuestLoc_HittingtheBooks_QuestName	(Não)Ficção de Halloween
QuestLoc_HittingtheBooks_QuestShortDescription	Saiba mais sobre o Vault 31 na biblioteca em ruínas.
QuestLoc_HomeFieldAdvantage_QuestName	Vantagem de Jogar em Casa
QuestLoc_HomeFieldAdvantage_QuestShortDescription	Encontre a Camisa de Beisebol do Rackie Jobinson.
QuestLoc_Homerun_QuestName	Home Run!
QuestLoc_Homerun_QuestShortDescription	Encontre a Camisa de Beisebol do Rackie Jobinson.
QuestLoc_HomerunDerby_QuestName	Derby de Home Runs
QuestLoc_HomerunDerby_QuestShortDescription	Vasculhe o Hospital Holy Heart.
QuestLoc_HoneymoonHorror_QuestName	Horror da Lua de Mel
QuestLoc_HoneymoonHorror_QuestShortDescription	Resgate os recém-casados dos Radscorpions.
QuestLoc_HopontheRoachCoach_QuestName	Suba na Caravana das Baratas
QuestLoc_HopontheRoachCoach_QuestShortDescription	Dê uma olhada no Super-Duper Mart atrás de itens.
QuestLoc_HorrorMovieNight_QuestName	Noite de Filme de Terror!
QuestLoc_HorrorMovieNight_QuestShortDescription	Envie um Habitante solitário com uma Fantasia de Fantasma para causar o caos!
QuestLoc_HostageNegotiations_QuestName	Negociações de Reféns
QuestLoc_HostageNegotiations_QuestShortDescription	Derrote os sequestradores e salve as vítimas.
QuestLoc_HotTubSlimeMachine_QuestName	A Banheira do Tempo Gosmenta
QuestLoc_HotTubSlimeMachine_QuestShortDescription	Encontre a sala da piscina no Vault 189.
QuestLoc_HowCanYouNotBeRomanticAboutBaseball_QuestName	Como Não Ser Romântico com o Beisebol?
